sample_id,userid,sensor,body_part,side,sequence_length
99501,user11,smartwatch,hand,left,3500
99502,user11,smartwatch,hand,left,3500
99503,user11,smartwatch,hand,left,3500
99504,user11,smartwatch,hand,left,4000
99505,user11,smartwatch,hand,left,4000
99506,user11,smartwatch,hand,left,4000
99507,user11,smartwatch,hand,left,4000
99508,user11,smartwatch,hand,left,4000
99509,user11,smartwatch,hand,left,4000
99510,user11,smartwatch,hand,left,4000
99511,user11,smartwatch,hand,left,4000
99512,user11,smartwatch,hand,left,4000
99513,user11,smartwatch,hand,left,4000
99514,user11,smartwatch,hand,left,4000
99515,user11,smartwatch,hand,left,4000
99516,user11,smartwatch,hand,left,4000
99517,user11,smartwatch,hand,left,4000
99518,user11,smartwatch,hand,left,4000
99519,user11,smartwatch,hand,left,4000
99520,user11,smartwatch,hand,left,4000
99521,user11,smartwatch,hand,left,4000
99522,user11,smartwatch,hand,left,4000
99523,user11,smartwatch,hand,left,4000
99524,user11,smartwatch,hand,left,4000
99525,user11,smartwatch,hand,left,4000
99526,user11,smartwatch,hand,left,4000
99527,user11,smartwatch,hand,left,4000
99528,user11,smartwatch,hand,left,4000
99529,user11,smartwatch,hand,left,4000
99530,user11,smartwatch,hand,left,4000
99531,user11,smartwatch,hand,left,4000
99532,user11,smartwatch,hand,left,4000
99533,user11,smartwatch,hand,left,4000
99534,user11,smartwatch,hand,left,4000
99535,user11,smartwatch,hand,left,4000
99536,user11,smartwatch,hand,left,4000
99537,user11,smartwatch,hand,left,4000
99538,user11,smartwatch,hand,left,4000
99539,user11,smartwatch,hand,left,4000
99540,user11,smartwatch,hand,left,4000
99541,user11,smartwatch,hand,left,4000
99542,user11,smartwatch,hand,left,4000
99543,user11,smartwatch,hand,left,4000
99544,user11,smartwatch,hand,left,4000
99545,user11,smartwatch,hand,left,4000
99546,user11,smartwatch,hand,left,4000
99547,user11,smartwatch,hand,left,4000
99548,user11,smartwatch,hand,left,4000
99549,user11,smartwatch,hand,left,4000
99550,user11,smartwatch,hand,left,4000
99551,user11,smartwatch,hand,left,4000
99552,user11,smartwatch,hand,left,4000
99553,user11,smartwatch,hand,left,4000
99554,user11,smartwatch,hand,left,4000
99555,user11,smartwatch,hand,left,4000
99556,user11,smartwatch,hand,left,4000
99557,user11,smartwatch,hand,left,4000
99558,user11,smartwatch,hand,left,4000
99559,user11,smartwatch,hand,left,4000
99560,user11,smartwatch,hand,left,4000
99561,user11,smartwatch,hand,left,4000
99562,user11,smartwatch,hand,left,4000
99563,user11,smartwatch,hand,left,4000
99564,user11,smartwatch,hand,left,4000
99565,user11,smartwatch,hand,left,4000
99566,user11,smartwatch,hand,left,4000
99567,user11,smartwatch,hand,left,4000
99568,user11,smartwatch,hand,left,4000
99569,user11,smartwatch,hand,left,4000
99570,user11,smartwatch,hand,left,4000
99571,user11,smartwatch,hand,left,4000
99572,user11,smartwatch,hand,left,4000
99573,user11,smartwatch,hand,left,4000
99574,user11,smartwatch,hand,left,4000
99575,user11,smartwatch,hand,left,4000
99576,user11,smartwatch,hand,left,4000
99577,user11,smartwatch,hand,left,4000
99578,user11,smartwatch,hand,left,4000
99579,user11,smartwatch,hand,left,4000
99580,user11,smartwatch,hand,left,4000
99581,user11,smartwatch,hand,left,4000
99582,user11,smartwatch,hand,left,4000
99583,user11,smartwatch,hand,left,4000
99584,user11,smartwatch,hand,left,4000
99585,user11,smartwatch,hand,left,4000
99586,user11,smartwatch,hand,left,4000
99587,user11,smartwatch,hand,left,4000
99588,user11,smartwatch,hand,left,4000
99589,user11,smartwatch,hand,left,4000
99590,user11,smartwatch,hand,left,4000
99591,user11,smartwatch,hand,left,4000
99592,user11,smartwatch,hand,left,4000
99593,user11,smartwatch,hand,left,4000
99594,user11,smartwatch,hand,left,4000
99595,user11,smartwatch,hand,left,4000
99596,user11,smartwatch,hand,left,4000
99597,user11,smartwatch,hand,left,4000
99598,user11,smartwatch,hand,left,4000
99599,user11,smartwatch,hand,left,4000
99600,user11,smartwatch,hand,left,4000
99601,user11,smartwatch,hand,left,4000
99602,user11,smartwatch,hand,left,4000
99603,user11,smartwatch,hand,left,4000
99604,user11,smartwatch,hand,right,3000
99605,user11,smartwatch,hand,right,3000
99606,user11,smartwatch,hand,right,3000
99607,user11,smartwatch,hand,right,3000
99608,user11,smartwatch,hand,right,3000
99609,user11,smartwatch,hand,right,3000
99610,user11,smartwatch,hand,right,3000
99611,user11,smartwatch,hand,right,3000
99612,user11,smartwatch,hand,right,3000
99613,user11,smartwatch,hand,right,3000
99614,user11,smartwatch,hand,right,3000
99615,user11,smartwatch,hand,right,3000
99616,user11,smartwatch,hand,right,3000
99617,user11,smartwatch,hand,right,3000
99618,user11,smartwatch,hand,right,3000
99619,user11,smartwatch,hand,right,3000
99620,user11,smartwatch,hand,right,3000
99621,user11,smartwatch,hand,right,3000
99622,user11,smartwatch,hand,right,3000
99623,user11,smartwatch,hand,right,3000
99624,user11,smartwatch,hand,right,3000
99625,user11,smartwatch,hand,right,3000
99626,user11,smartwatch,hand,right,3000
99627,user11,smartwatch,hand,right,3000
99628,user11,smartwatch,hand,right,3000
99629,user11,smartwatch,hand,right,3000
99630,user11,smartwatch,hand,right,3000
99631,user11,smartwatch,hand,right,3000
99632,user11,smartwatch,hand,right,3000
99633,user11,smartwatch,hand,right,3000
99634,user11,smartwatch,hand,right,3000
99635,user11,smartwatch,hand,right,3000
99636,user11,smartwatch,hand,right,3000
99637,user11,smartwatch,hand,right,3000
99638,user11,smartwatch,hand,right,3000
99639,user11,smartwatch,hand,right,3000
99640,user11,smartwatch,hand,right,3000
99641,user11,smartwatch,hand,right,3000
99642,user11,smartwatch,hand,right,3000
99643,user11,smartwatch,hand,right,3000
99644,user11,smartwatch,hand,right,3000
99645,user11,smartwatch,hand,right,3000
99646,user11,smartwatch,hand,right,3000
99647,user11,smartwatch,hand,right,3000
99648,user11,smartwatch,hand,right,3000
99649,user11,smartwatch,hand,right,3000
99650,user11,smartwatch,hand,right,3000
99651,user11,smartwatch,hand,right,3000
99652,user11,smartwatch,hand,right,3000
99653,user11,smartwatch,hand,right,3000
99654,user11,smartwatch,hand,right,3000
99655,user11,smartwatch,hand,right,3000
99656,user11,smartwatch,hand,right,3000
99657,user11,smartwatch,hand,right,3000
99658,user11,smartwatch,hand,right,3000
99659,user11,smartwatch,hand,right,3000
99660,user11,smartwatch,hand,right,3000
99661,user11,smartwatch,hand,right,3000
99662,user11,smartwatch,hand,right,3000
99663,user11,smartwatch,hand,right,3000
99664,user11,smartwatch,hand,right,3000
99665,user11,smartwatch,hand,right,3000
99666,user11,smartwatch,hand,right,3000
99667,user11,smartwatch,hand,right,3000
99668,user11,smartwatch,hand,right,3000
99669,user11,smartwatch,hand,right,3000
99670,user11,smartwatch,hand,right,3000
99671,user11,smartwatch,hand,right,3000
99672,user11,smartwatch,hand,right,3000
99673,user11,smartwatch,hand,right,3000
99674,user11,smartwatch,hand,right,3000
99675,user11,smartwatch,hand,right,3000
99676,user11,smartwatch,hand,right,3000
99677,user11,smartwatch,hand,right,3000
99678,user11,smartwatch,hand,right,3000
99679,user11,smartwatch,hand,right,3000
99680,user11,smartwatch,hand,right,3000
99681,user11,smartwatch,hand,right,3000
99682,user11,smartwatch,hand,right,3000
99683,user11,smartwatch,hand,right,3000
99684,user11,smartwatch,hand,right,3000
99685,user11,smartwatch,hand,right,3000
99686,user11,smartwatch,hand,right,3000
99687,user11,smartwatch,hand,right,3000
99688,user11,smartwatch,hand,right,3000
99689,user11,smartwatch,hand,right,3000
99690,user11,smartwatch,hand,right,3000
99691,user11,smartwatch,hand,right,3000
99692,user11,smartwatch,hand,right,3000
99693,user11,smartwatch,hand,right,3000
99694,user11,smartwatch,hand,right,3000
99695,user11,smartwatch,hand,right,3000
99696,user11,smartwatch,hand,right,3000
99697,user11,smartwatch,hand,right,3000
99698,user11,smartwatch,hand,right,3000
99699,user11,smartwatch,hand,right,3000
99700,user11,smartwatch,hand,right,3000
99701,user11,smartwatch,hand,right,3000
99702,user11,smartwatch,hand,right,3000
99703,user11,smartwatch,hand,right,3500
99704,user11,smartwatch,hand,right,3500
99705,user11,smartwatch,hand,right,3500
99706,user11,smartwatch,hand,right,3500
99707,user11,smartwatch,hand,right,3500
99708,user11,smartwatch,hand,right,3500
99709,user11,smartwatch,hand,right,3500
99710,user11,smartwatch,hand,right,3500
99711,user11,smartwatch,hand,right,3500
99712,user11,smartwatch,hand,right,3500
99713,user11,smartwatch,hand,right,3500
99714,user11,smartwatch,hand,right,3500
99715,user11,smartwatch,hand,right,3500
99716,user11,smartwatch,hand,right,3500
99717,user11,smartwatch,hand,right,3500
99718,user11,smartwatch,hand,right,3500
99719,user11,smartwatch,hand,right,3500
99720,user11,smartwatch,hand,right,3500
99721,user11,smartwatch,hand,right,3500
99722,user11,smartwatch,hand,right,3500
99723,user11,smartwatch,hand,right,3500
99724,user11,smartwatch,hand,right,3500
99725,user11,smartwatch,hand,right,3500
99726,user11,smartwatch,hand,right,3500
99727,user11,smartwatch,hand,right,3500
99728,user11,smartwatch,hand,right,3500
99729,user11,smartwatch,hand,right,3500
99730,user11,smartwatch,hand,right,3500
99731,user11,smartwatch,hand,right,3500
99732,user11,smartwatch,hand,right,3500
99733,user11,smartwatch,hand,right,3500
99734,user11,smartwatch,hand,right,3500
99735,user11,smartwatch,hand,right,3500
99736,user11,smartwatch,hand,right,3500
99737,user11,smartwatch,hand,right,3500
99738,user11,smartwatch,hand,right,3500
99739,user11,smartwatch,hand,right,3500
99740,user11,smartwatch,hand,right,3500
99741,user11,smartwatch,hand,right,3500
99742,user11,smartwatch,hand,right,3500
99743,user11,smartwatch,hand,right,3500
99744,user11,smartwatch,hand,right,3500
99745,user11,smartwatch,hand,right,3500
99746,user11,smartwatch,hand,right,3500
99747,user11,smartwatch,hand,right,3500
99748,user11,smartwatch,hand,right,3500
99749,user11,smartwatch,hand,right,3500
99750,user11,smartwatch,hand,right,3500
99751,user11,smartwatch,hand,right,3500
99752,user11,smartwatch,hand,right,3500
99753,user11,smartwatch,hand,right,3500
99754,user11,smartwatch,hand,right,3500
99755,user11,smartwatch,hand,right,3500
99756,user11,smartwatch,hand,right,3500
99757,user11,smartwatch,hand,right,3500
99758,user11,smartwatch,hand,right,3500
99759,user11,smartwatch,hand,right,3500
99760,user11,smartwatch,hand,right,3500
99761,user11,smartwatch,hand,right,3500
99762,user11,smartwatch,hand,right,3500
99763,user11,smartwatch,hand,right,3500
99764,user11,smartwatch,hand,right,3500
99765,user11,smartwatch,hand,right,3500
99766,user11,smartwatch,hand,right,3500
99767,user11,smartwatch,hand,right,3500
99768,user11,smartwatch,hand,right,3500
99769,user11,smartwatch,hand,right,3500
99770,user11,smartwatch,hand,right,3500
99771,user11,smartwatch,hand,right,3500
99772,user11,smartwatch,hand,right,3500
99773,user11,smartwatch,hand,right,3500
99774,user11,smartwatch,hand,right,3500
99775,user11,smartwatch,hand,right,3500
99776,user11,smartwatch,hand,right,3500
99777,user11,smartwatch,hand,right,3500
99778,user11,smartwatch,hand,right,3500
99779,user11,smartwatch,hand,right,3500
99780,user11,smartwatch,hand,right,3500
99781,user11,smartwatch,hand,right,3500
99782,user11,smartwatch,hand,right,3500
99783,user11,smartwatch,hand,right,3500
99784,user11,smartwatch,hand,right,3500
99785,user11,smartwatch,hand,right,3500
99786,user11,smartwatch,hand,right,3500
99787,user11,smartwatch,hand,right,3500
99788,user11,smartwatch,hand,right,3500
99789,user11,smartwatch,hand,right,3500
99790,user11,smartwatch,hand,right,3500
99791,user11,smartwatch,hand,right,3500
99792,user11,smartwatch,hand,right,3500
99793,user11,smartwatch,hand,right,3500
99794,user11,smartwatch,hand,right,3500
99795,user11,smartwatch,hand,right,3500
99796,user11,smartwatch,hand,right,3500
99797,user11,smartwatch,hand,right,3500
99798,user11,smartwatch,hand,right,3500
99799,user11,smartwatch,hand,right,3500
99800,user11,smartwatch,hand,right,3500
99801,user11,smartwatch,hand,right,4000
99802,user11,smartwatch,hand,right,4000
99803,user11,smartwatch,hand,right,4000
99804,user11,smartwatch,hand,right,4000
99805,user11,smartwatch,hand,right,4000
99806,user11,smartwatch,hand,right,4000
99807,user11,smartwatch,hand,right,4000
99808,user11,smartwatch,hand,right,4000
99809,user11,smartwatch,hand,right,4000
99810,user11,smartwatch,hand,right,4000
99811,user11,smartwatch,hand,right,4000
99812,user11,smartwatch,hand,right,4000
99813,user11,smartwatch,hand,right,4000
99814,user11,smartwatch,hand,right,4000
99815,user11,smartwatch,hand,right,4000
99816,user11,smartwatch,hand,right,4000
99817,user11,smartwatch,hand,right,4000
99818,user11,smartwatch,hand,right,4000
99819,user11,smartwatch,hand,right,4000
99820,user11,smartwatch,hand,right,4000
99821,user11,smartwatch,hand,right,4000
99822,user11,smartwatch,hand,right,4000
99823,user11,smartwatch,hand,right,4000
99824,user11,smartwatch,hand,right,4000
99825,user11,smartwatch,hand,right,4000
99826,user11,smartwatch,hand,right,4000
99827,user11,smartwatch,hand,right,4000
99828,user11,smartwatch,hand,right,4000
99829,user11,smartwatch,hand,right,4000
99830,user11,smartwatch,hand,right,4000
99831,user11,smartwatch,hand,right,4000
99832,user11,smartwatch,hand,right,4000
99833,user11,smartwatch,hand,right,4000
99834,user11,smartwatch,hand,right,4000
99835,user11,smartwatch,hand,right,4000
99836,user11,smartwatch,hand,right,4000
99837,user11,smartwatch,hand,right,4000
99838,user11,smartwatch,hand,right,4000
99839,user11,smartwatch,hand,right,4000
99840,user11,smartwatch,hand,right,4000
99841,user11,smartwatch,hand,right,4000
99842,user11,smartwatch,hand,right,4000
99843,user11,smartwatch,hand,right,4000
99844,user11,smartwatch,hand,right,4000
99845,user11,smartwatch,hand,right,4000
99846,user11,smartwatch,hand,right,4000
99847,user11,smartwatch,hand,right,4000
99848,user11,smartwatch,hand,right,4000
99849,user11,smartwatch,hand,right,4000
99850,user11,smartwatch,hand,right,4000
99851,user11,smartwatch,hand,right,4000
99852,user11,smartwatch,hand,right,4000
99853,user11,smartwatch,hand,right,4000
99854,user11,smartwatch,hand,right,4000
99855,user11,smartwatch,hand,right,4000
99856,user11,smartwatch,hand,right,4000
99857,user11,smartwatch,hand,right,4000
99858,user11,smartwatch,hand,right,4000
99859,user11,smartwatch,hand,right,4000
99860,user11,smartwatch,hand,right,4000
99861,user11,smartwatch,hand,right,4000
99862,user11,smartwatch,hand,right,4000
99863,user11,smartwatch,hand,right,4000
99864,user11,smartwatch,hand,right,4000
99865,user11,smartwatch,hand,right,4000
99866,user11,smartwatch,hand,right,4000
99867,user11,smartwatch,hand,right,4000
99868,user11,smartwatch,hand,right,4000
99869,user11,smartwatch,hand,right,4000
99870,user11,smartwatch,hand,right,4000
99871,user11,smartwatch,hand,right,4000
99872,user11,smartwatch,hand,right,4000
99873,user11,smartwatch,hand,right,4000
99874,user11,smartwatch,hand,right,4000
99875,user11,smartwatch,hand,right,4000
99876,user11,smartwatch,hand,right,4000
99877,user11,smartwatch,hand,right,4000
99878,user11,smartwatch,hand,right,4000
99879,user11,smartwatch,hand,right,4000
99880,user11,smartwatch,hand,right,4000
99881,user11,smartwatch,hand,right,4000
99882,user11,smartwatch,hand,right,4000
99883,user11,smartwatch,hand,right,4000
99884,user11,smartwatch,hand,right,4000
99885,user11,smartwatch,hand,right,4000
99886,user11,smartwatch,hand,right,4000
99887,user11,smartwatch,hand,right,4000
99888,user11,smartwatch,hand,right,4000
99889,user11,smartwatch,hand,right,4000
99890,user11,smartwatch,hand,right,4000
99891,user11,smartwatch,hand,right,4000
99892,user11,smartwatch,hand,right,4000
99893,user11,smartwatch,hand,right,4000
99894,user11,smartwatch,hand,right,4000
99895,user11,smartwatch,hand,right,4000
99896,user11,smartwatch,hand,right,4000
99897,user11,smartwatch,hand,right,4000
99898,user11,vicon,foot,left,3000
99899,user11,vicon,foot,left,3000
99900,user11,vicon,foot,left,3000
99901,user11,vicon,foot,left,3000
99902,user11,vicon,foot,left,3000
99903,user11,vicon,foot,left,3000
99904,user11,vicon,foot,left,3000
99905,user11,vicon,foot,left,3000
99906,user11,vicon,foot,left,3000
99907,user11,vicon,foot,left,3000
99908,user11,vicon,foot,left,3000
99909,user11,vicon,foot,left,3000
99910,user11,vicon,foot,left,3000
99911,user11,vicon,foot,left,3000
99912,user11,vicon,foot,left,3000
99913,user11,vicon,foot,left,3000
99914,user11,vicon,foot,left,3000
99915,user11,vicon,foot,left,3000
99916,user11,vicon,foot,left,3000
99917,user11,vicon,foot,left,3000
99918,user11,vicon,foot,left,3000
99919,user11,vicon,foot,left,3000
99920,user11,vicon,foot,left,3000
